RECNUM	CODIGO_FORNEC	NRO_OBRIG	SERIE_OBRIG	CODIGO_MOEDA	DT_EMISSAO	DT_RECEB	DT_VCTO	DT_ULT_PGTO	VL_TOTAL	VL_PGTO	VL_JUROS	VL_DCTO	VL_DESP	CODIGO_GROBRIG	SUBSTITUIDA	GERA_MV_CTB	NRO_NFE	DT_REG	CODIGO_USUARIOD	ACEITE	DT_ACEITE	CODIGO_USUARIOA	INTEGRA_CTB	OBSERVACAO_1	OBSERVACAO_2	FLAG_SUBSTITUI	VALOR_SUBSTITUI	VALOR_SUBST_AUX	CODIGO_BANCO	NRO_LOTE	NRO_BANCO	CODIGO_BARRAS	DT_EFETIV_PGTO	DT_VCTO_AUX	VL_DCTO_BANCO	VL_ACRESC_BANCO	CONTACTB	CENTRO_CUSTO	FLAG_IMPORTA	SAFRA	NRO_NOTA_ORIG	SERIE_NOTA_ORIG	NRO_PAGAMENTO	FLAG_BAIXA	VL_BAIXA	VL_JUROS_BAIXA	VL_DCTO_BAIXA	CONTACTB_MIOLO	BANCO_OBRIG	DT_RECEB_BOLET	CONTA_ORCAMENT	STATUS	CODIGO_USUARIOL	CODIGO_USUARIOB	DT_LIBERACAO	DT_BLOQUEIO	CODIGO_PERFILCC	LOTE	CODIGO_DESPVAR	FORNEC_DARF	OBRIG_DARF	SERIE_DARF	CODIGO_TIPOPAG	CODIGO_FORMAPAG	CODIGO_REPRES	VL_MULTA	FLAG_CH_DEV	VL_MULTA_BAIXA	GUID
449	86	1,0	53 	1	15/06/2018	15/06/2018	15/02/2023	21/04/2021	1877,03	1877,03	0,0	0,0	0,0	131	N	 	0,0	15/06/2018	8	N		0	N			 	0,0	0,0	0	0				15/02/2023	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	3		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2241	240	163589,0	1  	1	31/08/2018	05/09/2018	04/09/2018	04/09/2018	1635,89	1635,89	0,0	0,0	0,0	148	N	 	0,0	05/09/2018	6	S	05/09/2018	6	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
451	98	1,0	1  	1	15/06/2018	15/06/2018	15/06/2018	15/06/2018	2469,4	2469,4	0,0	0,0	0,0	159	N	 	0,0	15/06/2018	8	N		8	N			 	0,0	0,0	0	0				15/06/2018	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	3		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2712	65	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	600,0	600,0	0,0	0,0	0,0	210	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2713	66	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	600,0	600,0	0,0	0,0	0,0	209	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2714	123	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	836,0	836,0	0,0	0,0	0,0	208	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2715	116	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	528,0	528,0	0,0	0,0	0,0	207	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2716	106	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	917,0	917,0	0,0	0,0	0,0	205	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2717	202	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	435,0	435,0	0,0	0,0	0,0	209	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2718	107	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	600,0	600,0	0,0	0,0	0,0	208	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2719	108	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	836,0	836,0	0,0	0,0	0,0	208	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2720	99	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	1624,0	1624,0	0,0	0,0	0,0	209	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2721	175	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	435,0	435,0	0,0	0,0	0,0	209	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2722	176	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	435,0	435,0	0,0	0,0	0,0	208	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2723	256	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	21/09/2018	463,0	463,0	0,0	0,0	0,0	208	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2724	216	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	435,0	435,0	0,0	0,0	0,0	209	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2725	201	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	600,0	600,0	0,0	0,0	0,0	207	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2726	120	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	435,0	435,0	0,0	0,0	0,0	209	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2709	64	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	750,0	750,0	0,0	0,0	0,0	209	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2710	122	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	463,0	463,0	0,0	0,0	0,0	208	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2711	95	9,0	2  	1	14/09/2018	14/09/2018	20/09/2018	20/09/2018	917,0	917,0	0,0	0,0	0,0	205	N	 	0,0	14/09/2018	8	S	14/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2751	259	1280,0	9  	1	05/09/2018	18/09/2018	20/09/2018	20/09/2018	1280,0	1280,0	0,0	0,0	0,0	117	N	 	0,0	18/09/2018	7	S	18/09/2018	7	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2752	1	89128,0	1E 	1	17/09/2018	18/09/2018	17/10/2018	22/10/2018	1075,0	1075,0	43,0	0,0	0,0	108	N	 	89128,0	18/09/2018	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2753	189	27416,0	1  	1	17/09/2018	18/09/2018	17/09/2018	17/09/2018	274,61	274,61	0,0	0,0	0,0	160	N	 	0,0	18/09/2018	8	S	18/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2754	190	53,0	1  	1	17/09/2018	18/09/2018	17/09/2018	17/09/2018	53,0	53,0	0,0	0,0	0,0	158	N	 	0,0	18/09/2018	8	S	18/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2771	251	686459,0	1E 	1	10/09/2018	19/09/2018	10/10/2018	08/11/2018	564,47	564,47	0,0	0,0	0,0	108	N	 	686459,0	19/09/2018	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2756	188	141865,0	1  	1	17/09/2018	18/09/2018	17/09/2018	17/09/2018	1418,65	1418,65	0,0	0,0	0,0	165	N	 	0,0	18/09/2018	8	S	18/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2757	190	262,0	4  	1	17/09/2018	18/09/2018	17/09/2018	17/09/2018	262,0	262,0	0,0	0,0	0,0	131	N	 	0,0	18/09/2018	8	S	18/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2901	264	757,0	1E 	1	19/09/2018	20/09/2018	19/10/2018	19/10/2018	96,67	96,67	0,0	0,0	0,0	169	S	 	757,0	20/09/2018	7	N		0	S	Obrigação substituída pela(s) obrigação(ões) 1/1		0	96,67	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2759	237	2018,0	2  	1	18/09/2018	18/09/2018	27/09/2018	27/09/2018	18869,48	18869,48	0,0	0,0	0,0	202	N	 	0,0	18/09/2018	8	S	18/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2760	5	77214,0	1  	1	31/08/2018	18/09/2018	20/09/2018	17/11/2020	772,14	772,14	0,0	0,0	0,0	112	N	 	0,0	18/09/2018	8	S	18/09/2018	8	S	CHARLIE FOX		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2761	73	377362,0	1E 	1	13/09/2018	18/09/2018	11/10/2018	11/10/2018	2011,54	2011,54	0,0	0,0	0,0	108	N	 	377362,0	18/09/2018	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2762	73	377362,0	2E 	1	13/09/2018	18/09/2018	08/11/2018	28/11/2018	2011,48	2011,48	40,23	0,0	0,0	108	N	 	377362,0	18/09/2018	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2763	73	377362,0	3E 	1	13/09/2018	18/09/2018	06/12/2018	15/01/2019	2011,49	2011,49	214,4	0,0	0,0	108	N	 	377362,0	18/09/2018	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2764	73	377361,0	1E 	1	13/09/2018	18/09/2018	11/10/2018	11/10/2018	1498,83	1498,83	0,0	419,21	0,0	108	N	 	377361,0	18/09/2018	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2765	73	377361,0	2E 	1	13/09/2018	18/09/2018	08/11/2018	28/11/2018	1498,78	1498,78	29,98	0,0	0,0	108	N	 	377361,0	18/09/2018	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2766	73	377361,0	3E 	1	13/09/2018	18/09/2018	06/12/2018	15/01/2019	1498,78	1498,78	160,0	0,0	0,0	108	N	 	377361,0	18/09/2018	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2767	73	377363,0	1E 	1	13/09/2018	18/09/2018	11/10/2018	11/10/2018	5440,41	5440,41	0,0	0,0	0,0	108	N	 	377363,0	18/09/2018	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2768	73	377363,0	2E 	1	13/09/2018	18/09/2018	08/11/2018	28/11/2018	5440,25	5440,25	108,81	0,0	0,0	108	N	 	377363,0	18/09/2018	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2769	73	377363,0	3E 	1	13/09/2018	18/09/2018	06/12/2018	15/01/2019	5440,24	5440,24	580,4	0,0	0,0	108	N	 	377363,0	18/09/2018	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2770	226	1241259,0	1E 	1	04/09/2018	18/09/2018	04/10/2018	04/10/2018	326,45	326,45	0,0	0,0	0,0	107	N	 	1241259,0	18/09/2018	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2789	262	1,0	11 	1	27/06/2018	19/09/2018	15/08/2019	16/08/2019	7774,81	7774,81	138,74	0,0	0,0	131	N	 	0,0	19/09/2018	8	N		8	N			 	0,0	0,0	0	0				15/08/2019	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2773	49	101345,0	1E 	1	12/09/2018	19/09/2018	10/10/2018	10/10/2018	2387,28	2387,28	0,0	0,0	0,0	108	N	 	101345,0	19/09/2018	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2774	49	101345,0	2E 	1	12/09/2018	19/09/2018	24/10/2018	26/10/2018	2291,0	2291,0	7,78	0,0	0,0	108	N	 	101345,0	19/09/2018	7	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2775	49	101345,0	3E 	1	12/09/2018	19/09/2018	07/11/2018	07/11/2018	2291,0	2291,0	0,0	0,0	0,0	108	N	 	101345,0	19/09/2018	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2776	3	13718,0	1E 	1	18/09/2018	19/09/2018	08/10/2018	08/10/2018	2325,88	2325,88	0,0	0,0	0,0	105	N	 	13718,0	19/09/2018	7	N		0	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2777	262	1,0	0  	1	27/06/2018	19/09/2018	17/09/2018	17/09/2018	12369,22	12369,22	0,0	0,0	0,0	131	N	 	0,0	19/09/2018	8	S	19/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2778	263	1,0	0  	1	27/06/2018	19/09/2018	17/09/2018	17/09/2018	3851,34	3851,34	0,0	0,0	0,0	131	N	 	0,0	19/09/2018	8	S	19/09/2018	8	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2779	262	1,0	1  	1	27/06/2018	19/09/2018	15/10/2018	15/10/2018	7774,81	7774,81	0,0	0,0	0,0	131	N	 	0,0	19/09/2018	8	N		0	N			 	0,0	0,0	0	0				15/10/2018	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2780	262	1,0	2  	1	27/06/2018	19/09/2018	16/11/2018	16/11/2018	7774,81	7774,81	0,0	1088,7	0,0	131	N	 	0,0	19/09/2018	8	N		8	N			 	0,0	0,0	0	0				16/11/2018	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2781	262	1,0	3  	1	27/06/2018	19/09/2018	17/12/2018	17/12/2018	7774,81	7774,81	0,0	0,0	0,0	131	N	 	0,0	19/09/2018	8	N		0	N			 	0,0	0,0	0	0				17/12/2018	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2782	262	1,0	4  	1	27/06/2018	19/09/2018	15/01/2019	17/01/2019	7774,81	7774,81	0,0	0,0	0,0	131	N	 	0,0	19/09/2018	8	N		8	N			 	0,0	0,0	0	0				15/01/2019	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2783	262	1,0	5  	1	27/06/2018	19/09/2018	15/02/2019	18/02/2019	7774,81	7774,81	0,0	0,0	0,0	131	N	 	0,0	19/09/2018	8	N		8	N			 	0,0	0,0	0	0				15/02/2019	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2784	262	1,0	6  	1	27/06/2018	19/09/2018	15/03/2019	15/03/2019	7774,81	7774,81	0,0	0,0	0,0	131	N	 	0,0	19/09/2018	8	N		0	N			 	0,0	0,0	0	0				15/03/2019	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2785	262	1,0	7  	1	27/06/2018	19/09/2018	15/04/2019	15/04/2019	7774,81	7774,81	0,0	0,0	0,0	131	N	 	0,0	19/09/2018	8	N		0	N			 	0,0	0,0	0	0				15/04/2019	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2786	262	1,0	8  	1	27/06/2018	19/09/2018	15/05/2019	20/05/2019	7774,81	7774,81	0,0	0,0	0,0	131	N	 	0,0	19/09/2018	8	N		8	N			 	0,0	0,0	0	0				15/05/2019	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2787	262	1,0	9  	1	27/06/2018	19/09/2018	17/06/2019	17/06/2019	7774,81	7774,81	0,0	0,0	0,0	131	N	 	0,0	19/09/2018	8	N		8	N			 	0,0	0,0	0	0				17/06/2019	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2788	262	1,0	10 	1	27/06/2018	19/09/2018	15/07/2019	15/07/2019	7774,81	7774,81	0,0	0,0	0,0	131	N	 	0,0	19/09/2018	8	N		0	N			 	0,0	0,0	0	0				15/07/2019	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
507	121	1,0	1  	1	15/06/2018	15/06/2018	15/06/2018	19/06/2018	528,69	528,69	0,0	0,0	0,0	129	N	 	0,0	15/06/2018	8	N		8	N	SEGURO FUNCIONARIOS		 	0,0	0,0	0	0				15/06/2018	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	2		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
508	121	1,0	2  	1	15/06/2018	15/06/2018	15/07/2018	16/07/2018	528,69	528,69	0,0	0,0	0,0	129	N	 	0,0	15/06/2018	8	N		6	N	SEGURO FUNCIONARIOS		 	0,0	0,0	0	0				15/07/2018	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	2		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
509	121	1,0	3  	1	15/06/2018	15/06/2018	15/08/2018	15/08/2018	528,69	528,69	0,0	0,0	0,0	129	N	 	0,0	15/06/2018	8	N		0	N	SEGURO FUNCIONARIOS		 	0,0	0,0	0	0				15/08/2018	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	2		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
510	121	1,0	4  	1	15/06/2018	15/06/2018	15/09/2018	17/09/2018	528,69	528,69	0,0	0,0	0,0	129	N	 	0,0	15/06/2018	8	N		0	N	SEGURO FUNCIONARIOS		 	0,0	0,0	0	0				15/09/2018	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	2		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
511	121	1,0	5  	1	15/06/2018	15/06/2018	15/10/2018	15/10/2018	528,69	528,69	0,0	0,0	0,0	129	N	 	0,0	15/06/2018	8	N		0	N	SEGURO FUNCIONARIOS		 	0,0	0,0	0	0				15/10/2018	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	2		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
512	121	1,0	6  	1	15/06/2018	15/06/2018	15/11/2018	16/11/2018	528,69	528,69	0,0	0,0	0,0	129	N	 	0,0	15/06/2018	8	N		8	N	SEGURO FUNCIONARIOS		 	0,0	0,0	0	0				15/11/2018	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	2		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
8491	386	29830,0	1  	1	05/08/2019	07/08/2019	05/08/2019	05/08/2019	298,3	298,3	0,0	0,0	0,0	108	N	 	0,0	07/08/2019	8	N		8	S			 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
513	121	1,0	7  	1	15/06/2018	15/06/2018	15/12/2018	17/12/2018	528,69	528,69	0,0	0,0	0,0	129	N	 	0,0	15/06/2018	8	N		8	N	SEGURO FUNCIONARIOS		 	0,0	0,0	0	0				15/12/2018	0,0	0,0	999999	0	Z	          	0	   	0,0	 	0,0	0,0	0,0	0	2		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
2016	5	3251,0	1  	1	20/06/2018	23/08/2018	20/06/2018	17/11/2020	32,51	32,51	0,0	0,0	0,0	112	N	 	0,0	23/08/2018	6	S	23/08/2018	6	S	CHARLIE FOXX NF 201883		 	0,0	0,0	0	0					0,0	0,0	999999	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
526	119	6,0	6  	1	18/06/2018	18/06/2018	20/06/2018	22/06/2018	1000,0	1000,0	0,0	0,0	0,0	121	N	 	0,0	18/06/2018	6	S	18/06/2018	6	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
527	40	6,0	6  	1	18/06/2018	18/06/2018	20/06/2018	22/06/2018	824,0	824,0	0,0	0,0	0,0	121	N	 	0,0	18/06/2018	6	S	18/06/2018	6	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
528	118	6,0	6  	1	18/06/2018	18/06/2018	20/06/2018	22/06/2018	1400,0	1400,0	0,0	0,0	0,0	121	N	 	0,0	18/06/2018	6	S	18/06/2018	6	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
529	96	6,0	6  	1	18/06/2018	18/06/2018	20/06/2018	22/06/2018	445,0	445,0	0,0	0,0	0,0	121	N	 	0,0	18/06/2018	6	S	18/06/2018	7	S			 	0,0	0,0	0	0					0,0	0,0	0	0	 	          	0	   	0,0	 	0,0	0,0	0,0	0	0		0	L	0	0			0		0	0	0,0	   			0	0,0	 	0,0	
